"No.","Time","Source","Destination","Protocol","Length","Info"
"2470","2.961063320","10.0.2.15","52.42.89.87","TCP","56","34718  >  443 [ACK] Seq=224 Ack=1381 Win=31740 Len=0"
"2471","2.961509459","52.42.89.87","10.0.2.15","TCP","1436","443  >  34718 [PSH, ACK] Seq=1381 Ack=224 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"2472","2.961527517","10.0.2.15","52.42.89.87","TCP","56","34718  >  443 [ACK] Seq=224 Ack=2761 Win=34500 Len=0"
"2473","2.961894494","52.42.89.87","10.0.2.15","TCP","1392","443  >  34718 [PSH, ACK] Seq=2761 Ack=224 Win=65535 Len=1336 [TCP segment of a reassembled PDU]"
"2474","2.961901857","10.0.2.15","52.42.89.87","TCP","56","34718  >  443 [ACK] Seq=224 Ack=4097 Win=37260 Len=0"
"2475","2.962583968","52.42.89.87","10.0.2.15","TLSv1.2","751","Certificate, Server Key Exchange, Server Hello Done"
"2476","2.962591431","10.0.2.15","52.42.89.87","TCP","56","34718  >  443 [ACK] Seq=224 Ack=4792 Win=40020 Len=0"
"2477","2.963471413","10.0.2.15","52.42.89.87","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2478","2.963964847","52.42.89.87","10.0.2.15","TCP","62","443  >  34718 [ACK] Seq=4792 Ack=350 Win=65535 Len=0"
"2479","2.979300856","66.117.20.32","10.0.2.15","TLSv1.2","613","Application Data"
"2480","2.979356431","10.0.2.15","66.117.20.32","TCP","56","38634  >  443 [ACK] Seq=2207 Ack=4115 Win=42600 Len=0"
"2481","2.980493100","10.0.2.15","31.13.76.68","TLSv1.2","713","Application Data"
"2482","2.980824242","31.13.76.68","10.0.2.15","TCP","62","443  >  33876 [ACK] Seq=6537 Ack=3258 Win=65535 Len=0"
"2483","2.988892813","52.42.89.87","10.0.2.15","TLSv1.2","107","Change Cipher Spec, Encrypted Handshake Message"
"2484","2.990859876","10.0.2.15","52.42.89.87","TLSv1.2","920","Application Data"
"2485","2.991132992","52.42.89.87","10.0.2.15","TCP","62","443  >  34718 [ACK] Seq=4843 Ack=1214 Win=65535 Len=0"
"2486","2.997679621","31.13.76.68","10.0.2.15","TLSv1.2","98","Application Data"
"2487","2.997727372","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=3258 Ack=6579 Win=56800 Len=0"
"2488","2.997970352","31.13.76.68","10.0.2.15","TLSv1.2","229","Application Data"
"2489","2.997981348","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=3258 Ack=6752 Win=59640 Len=0"
"2490","3.015673779","153.90.2.15","10.0.2.15","DNS","134","Standard query response 0x885c A huffpost.report-uri.io CNAME cnzb5.x.incapdns.net A 107.154.138.27"
"2491","3.016189760","127.0.1.1","127.0.0.1","DNS","134","Standard query response 0xf44c A huffpost.report-uri.io CNAME cnzb5.x.incapdns.net A 107.154.138.27"
"2492","3.016585576","52.42.89.87","10.0.2.15","TLSv1.2","314","Application Data"
"2493","3.017085471","10.0.2.15","107.154.138.27","TCP","76","35620  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2072724575 TSecr=0 WS=128"
"2494","3.036232050","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2495","3.036266445","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2496","3.036445094","10.0.2.15","107.154.138.27","TLSv1.2","262","Client Hello"
"2497","3.036752574","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=1 Ack=207 Win=65535 Len=0"
"2498","3.053949449","107.154.138.27","10.0.2.15","TLSv1.2","1436","Server Hello"
"2499","3.053986181","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=207 Ack=1381 Win=31740 Len=0"
"2500","3.055163636","107.154.138.27","10.0.2.15","TCP","1436","443  >  35620 [PSH, ACK] Seq=1381 Ack=207 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"2501","3.055182749","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=207 Ack=2761 Win=34500 Len=0"
"2502","3.055763562","107.154.138.27","10.0.2.15","TLSv1.2","2257","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2503","3.055779343","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=207 Ack=4962 Win=38340 Len=0"
"2504","3.056527141","10.0.2.15","107.154.138.27","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2505","3.056718875","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=333 Win=65535 Len=0"
"2506","3.059468930","10.0.2.15","52.42.89.87","TCP","56","34718  >  443 [ACK] Seq=1214 Ack=5101 Win=42780 Len=0"
"2507","3.062343684","10.0.2.15","107.154.138.27","TLSv1.2","149","Application Data"
"2508","3.062588844","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=426 Win=65535 Len=0"
"2509","3.062708493","10.0.2.15","107.154.138.27","TLSv1.2","315","Application Data"
"2510","3.062772083","10.0.2.15","107.154.138.27","TLSv1.2","618","Application Data"
"2511","3.062872696","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=685 Win=65535 Len=0"
"2512","3.062896463","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=1247 Win=65535 Len=0"
"2513","3.063770482","107.21.48.14","10.0.2.15","TCP","1436","80  >  60416 [PSH, ACK] Seq=1 Ack=1633 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"2514","3.063778886","10.0.2.15","107.21.48.14","TCP","56","60416  >  80 [ACK] Seq=1633 Ack=1381 Win=31740 Len=0"
"2515","3.064135784","107.21.48.14","10.0.2.15","HTTP","558","HTTP/1.1 302 Found "
"2516","3.064140472","10.0.2.15","107.21.48.14","TCP","56","60416  >  80 [ACK] Seq=1633 Ack=1883 Win=34500 Len=0"
"2517","3.065466146","10.0.2.15","34.203.131.113","TCP","76","51974  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1028607015 TSecr=0 WS=128"
"2518","3.065562990","10.0.2.15","107.154.138.27","TLSv1.2","138","Application Data"
"2519","3.065623923","10.0.2.15","107.154.138.27","TLSv1.2","629","Application Data"
"2520","3.065797249","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=1329 Win=65535 Len=0"
"2521","3.065805124","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=4962 Ack=1902 Win=65535 Len=0"
"2522","3.073624270","107.154.138.27","10.0.2.15","TLSv1.2","314","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2523","3.074082023","107.154.138.27","10.0.2.15","TLSv1.2","113","Application Data"
"2524","3.074171402","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=1902 Ack=5277 Win=41180 Len=0"
"2525","3.074305967","10.0.2.15","107.154.138.27","TLSv1.2","94","Application Data"
"2526","3.074422374","107.154.138.27","10.0.2.15","TCP","62","443  >  35620 [ACK] Seq=5277 Ack=1940 Win=65535 Len=0"
"2527","3.084438620","107.154.138.27","10.0.2.15","TLSv1.2","94","Application Data"
"2528","3.100850276","127.0.0.1","127.0.1.1","DNS","83","Standard query 0x8092 A www.summerhamster.com"
"2529","3.100889941","10.0.2.15","153.90.2.15","DNS","83","Standard query 0xe176 A www.summerhamster.com"
"2530","3.104519013","127.0.0.1","127.0.1.1","DNS","84","Standard query 0x257c A mms.huffingtonpost.com"
"2531","3.104554625","10.0.2.15","153.90.2.15","DNS","84","Standard query 0x24d5 A mms.huffingtonpost.com"
"2532","3.115373878","107.154.138.27","10.0.2.15","TLSv1.2","454","Application Data"
"2533","3.115473867","10.0.2.15","107.154.138.27","TCP","56","35620  >  443 [ACK] Seq=1940 Ack=5713 Win=44020 Len=0"
"2534","3.122695403","153.90.2.15","10.0.2.15","DNS","151","Standard query response 0x24d5 A mms.huffingtonpost.com CNAME mms.sp-prod.net CNAME mms.pdx.sp-prod.net A 52.41.218.111"
"2535","3.122792634","127.0.1.1","127.0.0.1","DNS","151","Standard query response 0x257c A mms.huffingtonpost.com CNAME mms.sp-prod.net CNAME mms.pdx.sp-prod.net A 52.41.218.111"
"2536","3.122958273","10.0.2.15","52.41.218.111","TCP","76","48612  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1706739550 TSecr=0 WS=128"
"2537","3.148926362","52.41.218.111","10.0.2.15","TCP","62","443  >  48612 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2538","3.148983358","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2539","3.149351192","10.0.2.15","52.41.218.111","TLSv1.2","266","Client Hello"
"2540","3.149439062","34.203.131.113","10.0.2.15","TCP","62","80  >  51974 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2541","3.149456166","10.0.2.15","34.203.131.113","TCP","56","51974  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2542","3.149650845","52.41.218.111","10.0.2.15","TCP","62","443  >  48612 [ACK] Seq=1 Ack=211 Win=65535 Len=0"
"2543","3.149802030","10.0.2.15","34.203.131.113","HTTP","2587","GET /vanity/?ts=1507165281468&h=www.huffingtonpost.com&v=60&r=&l=0&k=1&m=800x600&bd=785x600&tz=360&ms=462&da_pr=1&da_ar=null&dL_url=https%3A%2F%2Fwww.huffingtonpost.com%2F&p=%7B%22dL_ch%22%3D%3E%22us.hpmg%22%2C%20%22dL_flid%22%3D%3E%22_%22%2C%20%22edition%22%3D%3E%22us%22%2C%20%22platform%22%3D%3E%22desktop%22%2C%20%22renderingEngine%22%3D%3E%22hyperion%22%2C%20%22cobrand%22%3D%3E%22HuffPost%22%2C%20%22sectionId%22%3D%3E%2254caa06de4b095974e122fb3%22%2C%20%22sectionName%22%3D%3E%22Huffington%20Post%22%2C%20%22dL_dpt%22%3D%3E%22front%22%7D&t=HuffPost%20-%20Breaking%20News%2C%20U.S.%20and%20World%20News&dL_ch=us.hpmg&dL_dpt=front&dL_flid=_&dL_vid=video_novideo&cobrand=HuffPost&edition=us&publishEdition=us&platform=desktop&sectionId=54caa06de4b095974e122fb3&sectionName=Huffington%20Post&renderingEngine=kraken&publishSectionId=54caa06de4b095974e122fb3&publishSectionName=Huffington%20Post&a_type=section&a_value=front-page&pageVersion=59773&engagement=25&ad_presence=%5B%5D&ads_grp=165279389&dL_abp=0&abTest=1040%3A120&abUser=1002%3A11%2C1001%3A10%2C1000%3A7%2C92%3A138%2C91%3A136%2C1008%3A26%2C1010%3A31%2C1003%3A13%2C1005%3A23%2C1037%3A109%2C1031%3A94%2C1033%3A98%2C1034%3A101%2C1036%3A106%2C1038%3A111%2C1039%3A115%2C1040%3A120&pgvis=1&pgid=www.huffingtonpost.comc9865340c6cb101304fe4ca6478cca7cbca5bcb9&UNAUTHID=1.425f32577a00471c96f4a58daa6f42aa.b961&dL_v=1&dL_ts=1507179064186&dL_vtsc=1507179064&dL_pv=1&dL_vtsf=1507179064&dL_nu=3&dL_vtsl=0 HTTP/1.1 "
"2544","3.150513914","34.203.131.113","10.0.2.15","TCP","62","80  >  51974 [ACK] Seq=1 Ack=1461 Win=65535 Len=0"
"2545","3.150519603","34.203.131.113","10.0.2.15","TCP","62","80  >  51974 [ACK] Seq=1 Ack=2532 Win=65535 Len=0"
"2546","3.167391303","10.0.2.15","23.194.102.190","TCP","76","[TCP Retransmission] 55562  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3336546318 TSecr=0 WS=128"
"2547","3.176434918","52.41.218.111","10.0.2.15","TLSv1.2","1436","Server Hello"
"2548","3.176453665","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=211 Ack=1381 Win=31740 Len=0"
"2549","3.176837003","52.41.218.111","10.0.2.15","TLSv1.2","1436","Certificate [TCP segment of a reassembled PDU]"
"2550","3.176878504","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=211 Ack=2761 Win=34500 Len=0"
"2551","3.177049998","52.41.218.111","10.0.2.15","TLSv1.2","215","Server Key Exchange, Server Hello Done"
"2552","3.177053800","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=211 Ack=2920 Win=37260 Len=0"
"2553","3.177702763","10.0.2.15","52.41.218.111","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2554","3.177881955","52.41.218.111","10.0.2.15","TCP","62","443  >  48612 [ACK] Seq=2920 Ack=337 Win=65535 Len=0"
"2555","3.180344419","10.0.2.15","52.41.218.111","TLSv1.2","1451","Application Data"
"2556","3.180582258","52.41.218.111","10.0.2.15","TCP","62","443  >  48612 [ACK] Seq=2920 Ack=1732 Win=65535 Len=0"
"2557","3.202888129","52.41.218.111","10.0.2.15","TLSv1.2","330","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2558","3.210841828","52.41.218.111","10.0.2.15","TCP","1436","443  >  48612 [PSH, ACK] Seq=3194 Ack=1732 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"2559","3.210862588","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=1732 Ack=4574 Win=42780 Len=0"
"2560","3.212431939","52.41.218.111","10.0.2.15","TLSv1.2","74","Application Data"
"2561","3.217040291","10.0.2.15","31.13.76.68","TLSv1.2","713","Application Data"
"2562","3.217364940","31.13.76.68","10.0.2.15","TCP","62","443  >  33876 [ACK] Seq=6752 Ack=3915 Win=65535 Len=0"
"2563","3.218150675","10.0.2.15","31.13.76.68","TLSv1.2","713","Application Data"
"2564","3.218345878","31.13.76.68","10.0.2.15","TCP","62","443  >  33876 [ACK] Seq=6752 Ack=4572 Win=65535 Len=0"
"2565","3.234270110","31.13.76.68","10.0.2.15","TLSv1.2","98","Application Data"
"2566","3.234323870","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=4572 Ack=6794 Win=59640 Len=0"
"2567","3.234726326","31.13.76.68","10.0.2.15","TLSv1.2","183","Application Data"
"2568","3.234733031","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=4572 Ack=6921 Win=59640 Len=0"
"2569","3.251562059","31.13.76.68","10.0.2.15","TLSv1.2","98","Application Data"
"2570","3.251579315","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=4572 Ack=6963 Win=59640 Len=0"
"2571","3.251608268","31.13.76.68","10.0.2.15","TLSv1.2","183","Application Data"
"2572","3.251612408","10.0.2.15","31.13.76.68","TCP","56","33876  >  443 [ACK] Seq=4572 Ack=7090 Win=59640 Len=0"
"2573","3.255562630","10.0.2.15","52.41.218.111","TCP","56","48612  >  443 [ACK] Seq=1732 Ack=4592 Win=42780 Len=0"
"2574","3.273223552","153.90.2.15","10.0.2.15","DNS","148","Standard query response 0xe176 A www.summerhamster.com CNAME bc.sp-prod.net CNAME bc.pdx.sp-prod.net A 52.27.8.169"
"2575","3.273366290","127.0.1.1","127.0.0.1","DNS","148","Standard query response 0x8092 A www.summerhamster.com CNAME bc.sp-prod.net CNAME bc.pdx.sp-prod.net A 52.27.8.169"
"2576","3.273493109","10.0.2.15","52.27.8.169","TCP","76","51198  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3403225297 TSecr=0 WS=128"
"2577","3.297026085","52.27.8.169","10.0.2.15","TCP","62","443  >  51198 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2578","3.297055706","10.0.2.15","52.27.8.169","TCP","56","51198  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2579","3.297277054","10.0.2.15","52.27.8.169","TLSv1.2","265","Client Hello"
"2580","3.297464857","52.27.8.169","10.0.2.15","TCP","62","443  >  51198 [ACK] Seq=1 Ack=210 Win=65535 Len=0"
"2581","3.320975665","34.203.131.113","10.0.2.15","HTTP","520","HTTP/1.1 200 OK  (GIF89a)"
"2582","3.320993083","10.0.2.15","34.203.131.113","TCP","56","51974  >  80 [ACK] Seq=2532 Ack=465 Win=30016 Len=0"
"2583","3.322507373","52.27.8.169","10.0.2.15","TLSv1.2","1436","Server Hello"
"2584","3.322517646","10.0.2.15","52.27.8.169","TCP","56","51198  >  443 [ACK] Seq=210 Ack=1381 Win=31740 Len=0"
"2585","3.323302555","52.27.8.169","10.0.2.15","TLSv1.2","1436","Certificate [TCP segment of a reassembled PDU]"
"2586","3.323312796","10.0.2.15","52.27.8.169","TCP","56","51198  >  443 [ACK] Seq=210 Ack=2761 Win=34500 Len=0"
"2587","3.323346650","52.27.8.169","10.0.2.15","TLSv1.2","213","Server Key Exchange, Server Hello Done"
"2588","3.323350788","10.0.2.15","52.27.8.169","TCP","56","51198  >  443 [ACK] Seq=210 Ack=2918 Win=37260 Len=0"
"2589","3.324029698","10.0.2.15","52.27.8.169","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2590","3.324913430","52.27.8.169","10.0.2.15","TCP","62","443  >  51198 [ACK] Seq=2918 Ack=336 Win=65535 Len=0"
"2591","3.325917073","10.0.2.15","52.27.8.169","TLSv1.2","1369","Application Data"
"2592","3.326088611","52.27.8.169","10.0.2.15","TCP","62","443  >  51198 [ACK] Seq=2918 Ack=1649 Win=65535 Len=0"
"2593","3.349211751","52.27.8.169","10.0.2.15","TLSv1.2","330","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2594","3.377896008","52.27.8.169","10.0.2.15","TLSv1.2","337","Application Data"
"2595","3.378031274","10.0.2.15","52.27.8.169","TCP","56","51198  >  443 [ACK] Seq=1649 Ack=3473 Win=42780 Len=0"
"2596","3.381958950","127.0.0.1","127.0.1.1","DNS","83","Standard query 0x33fa A js-agent.newrelic.com"
"2597","3.381995700","10.0.2.15","153.90.2.15","DNS","83","Standard query 0x2ecc A js-agent.newrelic.com"
"2598","3.385159199","153.90.2.15","10.0.2.15","DNS","140","Standard query response 0x2ecc A js-agent.newrelic.com CNAME f4.shared.global.fastly.net A 151.101.54.110"
"2599","3.385226238","127.0.1.1","127.0.0.1","DNS","140","Standard query response 0x33fa A js-agent.newrelic.com CNAME f4.shared.global.fastly.net A 151.101.54.110"
"2600","3.385312116","10.0.2.15","151.101.54.110","TCP","76","50700  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1559056725 TSecr=0 WS=128"
"2601","3.385820719","127.0.0.1","127.0.1.1","DNS","79","Standard query 0x416e A cdn.at.atwola.com"
"2602","3.385847988","10.0.2.15","153.90.2.15","DNS","79","Standard query 0x7ced A cdn.at.atwola.com"
"2603","3.387635630","153.90.2.15","10.0.2.15","DNS","155","Standard query response 0x7ced A cdn.at.atwola.com CNAME cdn.atwola.com CNAME cs6888100.wac.epsiloncdn.net A 192.229.173.242"
"2604","3.387764380","127.0.1.1","127.0.0.1","DNS","155","Standard query response 0x416e A cdn.at.atwola.com CNAME cdn.atwola.com CNAME cs6888100.wac.epsiloncdn.net A 192.229.173.242"
"2605","3.387891580","10.0.2.15","192.229.173.242","TCP","76","36234  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=874455612 TSecr=0 WS=128"
"2606","3.389029021","10.0.2.15","192.229.173.242","TCP","76","36236  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=874455612 TSecr=0 WS=128"
"2607","3.401970862","151.101.54.110","10.0.2.15","TCP","62","443  >  50700 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2608","3.402001052","10.0.2.15","151.101.54.110","TCP","56","50700  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2609","3.402237233","10.0.2.15","151.101.54.110","TLSv1.2","265","Client Hello"
"2610","3.402469899","151.101.54.110","10.0.2.15","TCP","62","443  >  50700 [ACK] Seq=1 Ack=210 Win=65535 Len=0"
"2611","3.405304030","192.229.173.242","10.0.2.15","TCP","62","443  >  36234 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2612","3.405332683","10.0.2.15","192.229.173.242","TCP","56","36234  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2613","3.405506171","192.229.173.242","10.0.2.15","TCP","62","443  >  36236 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2614","3.405533042","10.0.2.15","192.229.173.242","TCP","56","36236  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2615","3.405652122","10.0.2.15","192.229.173.242","TLSv1.2","261","Client Hello"
"2616","3.405833348","10.0.2.15","192.229.173.242","TLSv1.2","261","Client Hello"
"2617","3.405880563","192.229.173.242","10.0.2.15","TCP","62","443  >  36234 [ACK] Seq=1 Ack=206 Win=65535 Len=0"
"2618","3.406006153","192.229.173.242","10.0.2.15","TCP","62","443  >  36236 [ACK] Seq=1 Ack=206 Win=65535 Len=0"
"2619","3.420246666","151.101.54.110","10.0.2.15","TLSv1.2","1436","Server Hello"
"2620","3.420263670","10.0.2.15","151.101.54.110","TCP","56","50700  >  443 [ACK] Seq=210 Ack=1381 Win=31740 Len=0"
"2621","3.421002435","151.101.54.110","10.0.2.15","TLSv1.2","4196","Certificate [TCP segment of a reassembled PDU]"
"2622","3.421011653","10.0.2.15","151.101.54.110","TCP","56","50700  >  443 [ACK] Seq=210 Ack=5521 Win=39760 Len=0"
"2623","3.421427893","151.101.54.110","10.0.2.15","TLSv1.2","928","Certificate Status, Server Key Exchange, Server Hello Done"
"2624","3.421431770","10.0.2.15","151.101.54.110","TCP","56","50700  >  443 [ACK] Seq=210 Ack=6393 Win=42600 Len=0"
"2625","3.424477348","192.229.173.242","10.0.2.15","TLSv1.2","1436","Server Hello"
"2626","3.424484707","10.0.2.15","192.229.173.242","TCP","56","36234  >  443 [ACK] Seq=206 Ack=1381 Win=31740 Len=0"
"2627","3.424682745","10.0.2.15","151.101.54.110","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2628","3.424864259","151.101.54.110","10.0.2.15","TCP","62","443  >  50700 [ACK] Seq=6393 Ack=336 Win=65535 Len=0"
"2629","3.425253430","192.229.173.242","10.0.2.15","TLSv1.2","2816","Certificate [TCP segment of a reassembled PDU]"
"2630","3.425260006","10.0.2.15","192.229.173.242","TCP","56","36234  >  443 [ACK] Seq=206 Ack=4141 Win=36920 Len=0"
"2631","3.426478246","192.229.173.242","10.0.2.15","TLSv1.2","806","Certificate Status, Server Key Exchange, Server Hello Done"
"2632","3.426500430","10.0.2.15","192.229.173.242","TCP","56","36234  >  443 [ACK] Seq=206 Ack=4891 Win=39760 Len=0"
"2633","3.426528271","192.229.173.242","10.0.2.15","TLSv1.2","2896","Server Hello"
"2634","3.426531958","10.0.2.15","192.229.173.242","TCP","56","36236  >  443 [ACK] Seq=206 Ack=2841 Win=34080 Len=0"
"2635","3.426618768","192.229.173.242","10.0.2.15","TLSv1.2","2106","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2636","3.426623186","10.0.2.15","192.229.173.242","TCP","56","36236  >  443 [ACK] Seq=206 Ack=4891 Win=38340 Len=0"
